id,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,host_response_time,host_response_rate,host_is_superhost,number_of_reviews,review_scores_rating,neighbourhood_group_cleansed,longitude,latitude,property_type,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,geometry
27627773,2,1.0,1,35,0,0,0,1,7.211175191,43.04773356,t,NaN,NaN,1,1,100.0,Charlottenburg-Wilm.,13.29773698,52.49991398,0,0,Real Bed,18,0,f,POINT (13.29773697542355 52.49991398243265)
27629025,4,1.0,2,70,20,0,25,2,1.3681948,25.0,t,1.0,100.0,1,1,100.0,Friedrichshain-Kreuzberg,13.41324371,52.49178408,0,0,Real Bed,3,0,f,POINT (13.41324370730761 52.49178408015909)
27629634,2,1.0,1,45,15,3000,10,1,7.044153006,63.2578009,t,0.0,90.0,1,2,90.0,Steglitz - Zehlendorf,13.35207176,52.44794811,0,0,Real Bed,1,1,f,POINT (13.35207176097466 52.44794811276739)
27630936,2,1.0,1,27,0,0,0,1,4.081965028,20.0,t,NaN,NaN,1,6,97.0,Friedrichshain-Kreuzberg,13.45754485,52.5198736,0,0,Real Bed,1,0,f,POINT (13.4575448474055 52.51987359844844)
27634356,2,1.0,1,100,0,200,0,1,6.602245012,20.0,t,2.0,50.0,1,1,NaN,Charlottenburg-Wilm.,13.30713265,52.49677255,0,1,Real Bed,2,0,f,POINT (13.30713265022804 52.49677254583165)
27635086,4,1.0,2,65,65,800,18,3,10.67710938,74.58033201,t,0.0,100.0,1,3,100.0,Steglitz - Zehlendorf,13.30483046,52.42822911,0,1,Real Bed,5,0,f,POINT (13.30483045804606 52.42822910905527)
27635148,2,1.0,1,30,0,0,0,1,5.554354406,42.19438112,t,NaN,NaN,1,1,100.0,Lichtenberg,13.48618173,52.5044482,0,0,Real Bed,1,0,f,POINT (13.48618173024659 52.5044481971236)
27644623,1,1.0,1,22,0,0,0,1,5.387730076,13.0,t,NaN,NaN,1,1,100.0,Lichtenberg,13.48157672,52.51408467,0,0,Real Bed,4,1,f,POINT (13.48157671601982 52.51408467349104)
27645497,6,1.0,1,125,45,0,22,4,2.85089525,97.01428842,t,0.0,100.0,0,12,98.0,Friedrichshain-Kreuzberg,13.44416239,52.49474719,4,1,Real Bed,1,0,f,POINT (13.44416238960723 52.49474719419408)
27646390,2,1.0,1,30,0,0,0,1,20.33425573,15.0,t,NaN,NaN,1,2,100.0,Treptow - Köpenick,13.6863391,52.4403561,0,0,Real Bed,6,0,f,POINT (13.68633909618696 52.44035609957111)
27646863,1,1.0,1,75,15,0,20,1,5.391245479,200.0,t,0.0,100.0,1,5,100.0,Charlottenburg-Wilm.,13.32511804,52.49685909,0,0,Real Bed,2,1,f,POINT (13.32511804031085 52.49685909496188)
27649100,2,1.0,1,80,25,0,10,2,3.90771431,66.43563508,t,NaN,NaN,1,7,100.0,Mitte,13.37949047,52.53455129,0,1,Real Bed,2,0,f,POINT (13.37949046779075 52.53455129319986)
27650126,2,1.0,1,19,0,0,8,1,4.747861369,300.0,t,NaN,NaN,1,5,100.0,Neukölln,13.44038116,52.46621563,0,0,Real Bed,2,0,f,POINT (13.44038115674596 52.46621562965017)
27650300,4,1.0,2,80,0,0,0,1,1.081894472,100.0,t,NaN,NaN,1,1,80.0,Friedrichshain-Kreuzberg,13.38874014,52.50023208,0,0,Real Bed,3,0,f,POINT (13.38874013502783 52.50023207689159)
27652032,4,2.0,2,55,0,0,0,1,4.222914599,65.73206966,t,NaN,NaN,1,0,NaN,Tempelhof - Schöneberg,13.34257414,52.49674531,0,1,Real Bed,75,1,f,POINT (13.34257413942959 52.49674530737241)
27653379,6,1.0,2,250,39,500,49,5,4.306316636,149.006167,t,NaN,NaN,1,4,95.0,Friedrichshain-Kreuzberg,13.46752795,52.50629075,0,0,Real Bed,2,0,f,POINT (13.46752794694382 52.50629074502147)
27654864,2,1.0,1,46,10,0,0,2,4.506270324,22.0,t,0.0,100.0,1,2,100.0,Friedrichshain-Kreuzberg,13.46914473,52.51161891,0,0,Real Bed,3,0,f,POINT (13.46914472972537 52.51161891365967)
27654936,2,1.0,0,60,0,0,0,1,6.191448383,51.34352467,t,NaN,NaN,1,0,NaN,Charlottenburg-Wilm.,13.31404962,52.49326453,0,0,Real Bed,3,0,f,POINT (13.31404961726989 52.49326452966565)
27654946,2,1.0,1,250,10,500,10,1,8.317754167,118.0688759,t,NaN,NaN,0,3,100.0,Charlottenburg-Wilm.,13.29305678,52.47087645,0,1,Real Bed,1,0,f,POINT (13.29305677776757 52.47087644706752)
27655372,2,1.0,1,50,0,0,0,1,4.767473399,48.83164469,t,2.0,70.0,1,3,100.0,Pankow,13.41796819,52.54482229,0,0,Real Bed,1,1,f,POINT (13.41796819469229 52.54482228819113)
27655569,2,1.0,1,23,6,0,5,1,3.226989113,44.20981216,t,NaN,NaN,0,5,100.0,Neukölln,13.42526356,52.47675477,0,0,Real Bed,1,0,f,POINT (13.42526356245334 52.47675477473606)
27656410,2,1.5,1,30,0,0,0,1,6.990023017,47.0226079,t,NaN,NaN,1,9,98.0,Charlottenburg-Wilm.,13.3046197,52.48609285,0,2,Real Bed,1,0,f,POINT (13.30461970487712 52.48609285405689)
27657259,4,1.0,2,69,45,0,25,2,6.337038894,10.0,t,0.0,100.0,1,2,80.0,Mitte,13.34658135,52.54772667,0,1,Real Bed,3,0,f,POINT (13.34658135332672 52.54772666650689)
27657345,7,2.0,2,189,60,199,0,1,3.365659712,123.5199539,t,0.0,100.0,1,6,97.0,Mitte,13.3976848,52.53278776,0,1,Real Bed,1,0,f,POINT (13.39768479976714 52.53278776462807)
27658359,2,1.0,0,65,0,0,0,1,1.477914091,200.0,t,0.0,100.0,1,20,98.0,Friedrichshain-Kreuzberg,13.39421836,52.49094676,0,0,Real Bed,1,0,f,POINT (13.39421836381439 52.4909467639171)
27658367,4,1.0,2,65,35,0,20,1,4.527571469,72.19281784,t,0.0,100.0,1,3,100.0,Charlottenburg-Wilm.,13.33782811,52.49757956,0,0,Real Bed,2,1,f,POINT (13.33782811219988 52.49757956099467)
27666838,2,1.0,0,40,0,0,0,1,5.94065627,10.0,t,NaN,NaN,1,0,NaN,Lichtenberg,13.48219099,52.5272676,0,1,Real Bed,5,0,f,POINT (13.48219099096417 52.52726760291273)
27667172,2,1.0,1,20,15,0,20,1,6.917269,16.0,t,0.0,100.0,1,11,100.0,Mitte,13.33936067,52.55089613,0,0,Real Bed,1,0,f,POINT (13.33936066532629 52.55089613276132)
27668920,3,1.0,1,80,25,0,10,2,4.370130158,68.31875835,t,2.0,100.0,1,1,100.0,Friedrichshain-Kreuzberg,13.46799537,52.50870873,0,1,Real Bed,5,1,f,POINT (13.46799537344807 52.50870873327332)
27669078,2,1.0,1,40,0,0,0,1,5.343846575,15.0,t,NaN,NaN,1,7,97.0,Pankow,13.41348366,52.55050064,0,0,Real Bed,2,0,f,POINT (13.41348366280386 52.55050063999632)
27670500,2,1.0,1,20,20,100,0,1,2.410262647,43.5230864,t,NaN,NaN,1,6,97.0,Neukölln,13.42884242,52.48715261,17,2,Real Bed,1,1,f,POINT (13.42884242494595 52.48715260998605)
27671413,2,1.0,1,35,8,0,0,1,5.986195859,10.0,t,NaN,NaN,1,1,100.0,Mitte,13.38697571,52.55558728,0,0,Real Bed,3,1,f,POINT (13.38697571147047 52.55558727539463)
27672437,2,1.0,1,22,0,0,0,1,6.415523712,39.30188071,t,NaN,NaN,1,0,NaN,Charlottenburg-Wilm.,13.31873303,52.47782299,1,0,Real Bed,4,0,f,POINT (13.31873302684561 52.47782298747146)
27672813,2,1.0,0,35,0,0,15,1,4.946564705,51.14272563,t,NaN,NaN,1,1,100.0,Pankow,13.43623002,52.54275732,0,0,Real Bed,3,1,f,POINT (13.43623002005571 52.54275732318835)
27674306,4,1.0,2,100,0,0,0,1,6.53227938,67.98691992,t,2.0,75.0,1,1,NaN,Charlottenburg-Wilm.,13.30798708,52.50765309,0,1,Real Bed,6,0,f,POINT (13.3079870845627 52.50765308769793)
27674388,2,1.0,1,48,0,0,0,1,1.113998137,49.79075118,t,NaN,NaN,1,15,67.0,Friedrichshain-Kreuzberg,13.38782096,52.5016102,0,0,Real Bed,1,0,f,POINT (13.38782095933453 52.50161019662527)
27674562,3,1.0,2,80,60,600,8,1,5.830745142,64.0,t,NaN,NaN,1,1,100.0,Pankow,13.4139962,52.55487279,1,1,Real Bed,2,1,f,POINT (13.41399620228082 52.55487278646562)
27674765,2,1.0,1,40,0,0,10,1,1.807562623,51.72231763,t,0.0,100.0,1,1,100.0,Friedrichshain-Kreuzberg,13.37754168,52.50403607,0,0,Real Bed,3,1,f,POINT (13.37754168220596 52.50403606713575)
27674784,2,1.0,1,40,0,0,0,1,6.430172226,44.96110938,t,0.0,90.0,1,6,76.0,Mitte,13.34969288,52.55016658,0,1,Real Bed,4,1,f,POINT (13.34969288497207 52.55016658395103)
27676031,2,1.0,1,100,50,500,30,2,5.202543044,86.82662553,t,1.0,90.0,1,2,90.0,Pankow,13.41193628,52.54932592,0,1,Real Bed,3,1,f,POINT (13.41193628137554 52.54932592400968)
27676466,4,1.0,1,100,0,0,0,1,1.404781525,70.19998059,t,2.0,60.0,1,4,90.0,Friedrichshain-Kreuzberg,13.38377598,52.50042577,0,1,Real Bed,2,1,f,POINT (13.38377598032855 52.50042576824384)
27678046,2,1.0,1,25,0,0,4,1,4.63728871,42.91984102,t,NaN,NaN,1,7,100.0,Friedrichshain-Kreuzberg,13.47176604,52.50957693,0,0,Real Bed,2,1,f,POINT (13.47176604098215 52.5095769282496)
27678463,1,1.0,1,30,0,0,0,1,12.63819716,10.0,t,2.0,100.0,1,3,100.0,Steglitz - Zehlendorf,13.28287692,52.41642812,3,0,Real Bed,2,1,f,POINT (13.28287691814205 52.41642811530736)
27678560,1,1.0,1,35,15,0,10,1,8.082488807,10.0,t,0.0,80.0,1,3,80.0,Mitte,13.33641286,52.56265079,0,0,Real Bed,2,1,f,POINT (13.33641286015835 52.5626507946985)
27680779,2,1.0,1,48,0,0,0,1,0.983962714,49.84729365,t,NaN,NaN,1,9,76.0,Friedrichshain-Kreuzberg,13.3896298,52.50280972,0,0,Real Bed,2,0,f,POINT (13.38962980353511 52.50280972328957)
27685334,2,1.0,1,50,0,0,0,1,2.009679417,50.0307987,t,NaN,NaN,1,0,NaN,Mitte,13.40419313,52.52085125,0,0,Real Bed,1,1,f,POINT (13.40419313250297 52.52085124850061)
27686631,2,1.0,1,40,0,0,0,1,3.148534128,46.3880432,t,NaN,NaN,1,2,100.0,Mitte,13.35768223,52.50383125,0,0,Real Bed,3,1,f,POINT (13.35768223029059 52.50383125392202)
27688189,1,1.0,1,45,0,0,0,1,3.358196697,45.78646163,t,NaN,NaN,1,1,100.0,Neukölln,13.43849648,52.48097914,0,0,Real Bed,3,0,f,POINT (13.43849647736543 52.48097913911474)
27688759,2,1.0,1,30,0,0,0,1,5.583901108,40.0,t,0.0,100.0,1,7,97.0,Charlottenburg-Wilm.,13.32215271,52.49738578,0,1,Real Bed,2,0,f,POINT (13.32215271116761 52.49738577668032)
27688938,2,1.0,1,40,100,0,10,1,2.13703519,65.43124894,t,1.0,88.0,1,0,NaN,Mitte,13.40585981,52.52196895,1,0,Real Bed,60,1,f,POINT (13.40585980631593 52.5219689486315)
27689830,1,1.0,1,35,100,0,0,1,2.056620428,57.05705696,t,1.0,88.0,1,1,100.0,Mitte,13.40603928,52.52123826,1,0,Real Bed,60,1,f,POINT (13.40603928182651 52.52123826035074)
27690391,2,1.0,0,40,0,0,0,1,1.701581719,47.00071571,t,NaN,NaN,1,5,85.0,Neukölln,13.42520041,52.49439895,0,0,Real Bed,2,0,f,POINT (13.4252004090688 52.49439894685175)
27690437,1,1.0,1,22,0,0,0,1,2.607405716,38.87354781,t,NaN,NaN,1,3,100.0,Tempelhof - Schöneberg,13.3841926,52.48272907,0,0,Real Bed,14,1,f,POINT (13.38419259711385 52.48272907132532)
27690760,2,1.0,1,30,0,0,0,1,5.678351842,15.0,t,2.0,100.0,1,0,NaN,Mitte,13.33536227,52.53201462,0,0,Real Bed,7,1,f,POINT (13.33536227403699 52.53201462097316)
27693446,2,1.0,1,29,10,0,10,1,4.324098121,20.0,t,0.0,100.0,0,18,100.0,Neukölln,13.43274059,52.4680005,0,0,Real Bed,2,0,f,POINT (13.43274059447209 52.46800050370036)
27693673,1,1.0,1,35,0,0,0,1,5.263334316,40.0,t,0.0,100.0,1,2,90.0,Pankow,13.40847859,52.55003928,0,0,Real Bed,2,1,f,POINT (13.40847858656319 52.55003928432502)
27693964,6,1.0,0,67,30,0,10,2,5.12480226,70.82747908,t,NaN,NaN,1,3,93.0,Pankow,13.42642053,52.54683251,0,1,Real Bed,1,1,f,POINT (13.42642052987978 52.54683251093383)
27694376,1,1.0,1,30,0,0,0,1,7.296429751,12.0,t,NaN,NaN,1,4,95.0,Mitte,13.34330145,52.55695107,8,0,Real Bed,3,0,f,POINT (13.34330144692099 52.55695107384619)
27694542,2,1.0,1,38,0,0,0,1,1.024670545,46.68203837,t,NaN,NaN,1,8,63.0,Friedrichshain-Kreuzberg,13.38929471,52.50105755,0,0,Real Bed,2,0,f,POINT (13.3892947071003 52.50105754988169)
27694673,1,1.0,1,32,0,0,0,1,1.041525022,42.70198431,t,NaN,NaN,1,5,72.0,Friedrichshain-Kreuzberg,13.38886043,52.50181819,0,0,Real Bed,2,0,f,POINT (13.3888604277458 52.50181819027554)
27695919,2,1.0,2,135,35,0,0,1,0.725317661,82.20824767,t,1.0,90.0,1,4,100.0,Friedrichshain-Kreuzberg,13.414716,52.50392342,4,1,Real Bed,3,1,f,POINT (13.4147160021434 52.50392341832391)
27699146,2,1.0,1,35,15,90,0,1,4.285488523,53.0,t,NaN,NaN,1,1,100.0,Friedrichshain-Kreuzberg,13.46593622,52.5112527,0,0,Real Bed,3,0,f,POINT (13.46593622115017 52.51125270200703)
27699236,2,1.0,1,99,0,0,0,1,7.098800922,10.0,t,1.0,100.0,1,0,NaN,Charlottenburg-Wilm.,13.29936367,52.50522049,0,1,Real Bed,4,0,f,POINT (13.29936367165888 52.50522049311124)
27699814,2,2.0,1,60,10,0,10,1,5.771463793,136.0,t,0.0,100.0,1,5,96.0,Mitte,13.3709922,52.55059687,0,0,Real Bed,2,0,f,POINT (13.37099220167621 52.55059687007573)
27700221,1,1.0,1,16,0,0,0,1,6.581918282,35.25680307,t,NaN,NaN,1,0,NaN,Mitte,13.38301833,52.56055536,0,0,Real Bed,2,1,f,POINT (13.38301833085503 52.56055536488233)
27702777,2,1.0,0,23,0,0,10,1,7.302868554,43.96548939,t,2.0,50.0,1,7,97.0,Lichtenberg,13.51185044,52.50690294,0,0,Real Bed,1,1,f,POINT (13.51185043928285 52.50690293516078)
27708156,1,1.0,1,10,0,100,10,1,3.885231987,39.63073729,t,NaN,NaN,1,1,100.0,Tempelhof - Schöneberg,13.34677973,52.50353637,15,0,Real Bed,5,0,f,POINT (13.34677972654806 52.50353636873135)
27709730,3,1.0,1,60,0,0,10,2,6.426025203,15.0,t,NaN,NaN,1,2,100.0,Pankow,13.4339296,52.55765875,0,1,Real Bed,4,1,f,POINT (13.43392960241991 52.55765874542652)
27709750,5,1.0,2,75,49,0,10,2,9.196830606,72.15562594,t,0.0,100.0,1,3,100.0,Charlottenburg-Wilm.,13.28194882,52.53897791,0,1,Real Bed,5,0,f,POINT (13.28194882250428 52.53897791252695)
27711230,2,1.0,1,79,40,200,0,1,5.424963761,63.8919294,t,0.0,100.0,1,0,NaN,Tempelhof - Schöneberg,13.3709142,52.45839181,0,1,Real Bed,2,1,f,POINT (13.37091419630363 52.45839181103129)
27711286,4,1.0,2,130,14,0,11,3,6.665137583,10.0,t,0.0,90.0,1,6,100.0,Lichtenberg,13.50192198,52.5100268,0,1,Real Bed,2,0,f,POINT (13.50192197820152 52.51002679754443)
27711506,2,1.0,0,50,20,0,0,1,1.31114094,53.0884819,t,NaN,NaN,1,10,96.0,Friedrichshain-Kreuzberg,13.42291575,52.49981625,0,0,Real Bed,3,0,f,POINT (13.42291575251915 52.49981624996784)
27712888,2,1.0,1,120,0,0,0,1,3.6432351,71.35337196,t,1.0,100.0,1,2,100.0,Mitte,13.39308737,52.53484104,0,1,Real Bed,5,1,f,POINT (13.39308737433849 52.53484104346951)
27714168,2,2.0,1,30,0,0,0,1,2.025736294,130.0,t,NaN,NaN,1,2,80.0,Mitte,13.41149232,52.52044169,0,0,Real Bed,2,0,f,POINT (13.41149232489504 52.52044169063824)
27715510,1,1.0,1,17,0,0,0,1,5.085786076,10.0,t,NaN,NaN,1,0,NaN,Charlottenburg-Wilm.,13.33165201,52.49082237,0,0,Real Bed,30,0,f,POINT (13.3316520112054 52.49082236558714)
27717158,2,1.0,1,38,10,0,0,1,5.071670628,46.30752645,t,0.0,100.0,1,13,98.0,Lichtenberg,13.47907485,52.50174465,17,1,Real Bed,3,0,f,POINT (13.47907484555577 52.5017446481824)
27717358,1,1.0,0,25,0,0,0,1,1.686533955,40.2017344,t,0.0,100.0,1,1,NaN,Neukölln,13.42477263,52.49425238,0,0,Real Bed,7,1,f,POINT (13.42477263009343 52.49425237790089)
27717839,3,1.0,1,100,0,0,0,1,5.449334605,66.3571207,t,NaN,NaN,1,14,94.0,Mitte,13.33243945,52.52505513,0,1,Real Bed,1,0,f,POINT (13.33243945246693 52.52505512906301)
27718863,2,1.0,1,30,0,0,10,1,3.545315623,10.0,t,0.0,100.0,1,3,100.0,Friedrichshain-Kreuzberg,13.44692927,52.52119698,0,0,Real Bed,2,1,f,POINT (13.4469292708114 52.52119697621777)
27720220,2,1.0,1,30,0,0,0,1,12.11602023,39.34121372,t,NaN,NaN,1,0,NaN,Reinickendorf,13.29373686,52.58858468,0,1,Real Bed,1,0,f,POINT (13.29373686036889 52.58858468414554)
27721266,2,1.0,1,60,0,0,0,1,11.00501357,49.26696934,t,NaN,NaN,1,2,80.0,Marzahn - Hellersdorf,13.56513557,52.516815,0,1,Real Bed,5,0,f,POINT (13.56513557182934 52.51681500115052)
27722987,2,1.0,1,45,80,500,0,1,3.972506406,60.37877123,t,0.0,100.0,1,2,80.0,Pankow,13.40557922,52.53849302,0,0,Real Bed,7,0,f,POINT (13.40557922313931 52.53849301719085)
27722993,2,1.0,1,55,0,0,0,1,1.389533161,59.0,t,NaN,NaN,1,0,NaN,Mitte,13.41721612,52.51242526,0,0,Real Bed,1,1,f,POINT (13.41721612059428 52.51242526030632)
27724062,1,1.0,1,45,0,0,0,1,2.033577715,15.0,t,0.0,100.0,1,0,NaN,Friedrichshain-Kreuzberg,13.43417511,52.50189398,0,0,Real Bed,7,0,f,POINT (13.43417510519729 52.50189397710518)
27724382,2,1.0,1,55,0,0,0,1,3.100161619,10.0,t,0.0,100.0,1,11,100.0,Pankow,13.40874943,52.53051836,0,0,Real Bed,2,1,f,POINT (13.40874942563925 52.53051836014247)
27724483,2,0.5,0,25,20,90,15,1,10.52042616,43.1942998,t,NaN,NaN,1,1,100.0,Marzahn - Hellersdorf,13.55601775,52.52305499,1,0,Real Bed,2,0,f,POINT (13.55601774696603 52.52305498999814)
27725920,2,1.0,1,25,0,100,10,1,6.507638836,10.0,t,0.0,100.0,1,6,100.0,Tempelhof - Schöneberg,13.32600695,52.46872289,0,0,Real Bed,2,1,f,POINT (13.32600694514343 52.46872289434715)
27725940,2,1.0,1,50,0,0,20,2,5.837335484,10.0,t,0.0,92.0,1,1,100.0,Lichtenberg,13.48624781,52.51891204,0,0,Real Bed,3,0,f,POINT (13.48624781440019 52.5189120375321)
27726144,2,1.0,1,30,10,0,10,1,3.69645306,50.0,t,1.0,100.0,1,2,100.0,Tempelhof - Schöneberg,13.38548451,52.47154202,0,0,Real Bed,2,1,f,POINT (13.38548450591581 52.47154202227005)
27726162,2,1.0,1,64,0,0,0,1,6.93140551,52.29729224,t,NaN,NaN,1,1,100.0,Charlottenburg-Wilm.,13.30952048,52.4790158,0,0,Real Bed,1,1,f,POINT (13.30952047801485 52.47901580085178)
27726481,2,1.0,1,90,50,700,0,2,1.20019672,71.8432121,t,NaN,NaN,1,1,100.0,Friedrichshain-Kreuzberg,13.41581595,52.49464098,0,1,Real Bed,5,1,f,POINT (13.41581594507986 52.49464097644636)
27727433,2,1.0,1,50,0,0,0,1,3.372393591,15.0,t,0.0,100.0,0,6,97.0,Friedrichshain-Kreuzberg,13.45179073,52.51169878,0,0,Real Bed,2,0,f,POINT (13.45179072990433 52.51169877629901)
27727744,6,2.0,3,400,0,0,0,1,3.362086673,15.0,t,0.0,100.0,0,3,100.0,Friedrichshain-Kreuzberg,13.45172247,52.511517,0,1,Real Bed,3,0,f,POINT (13.45172246640526 52.51151699556519)
27729336,2,1.0,1,39,30,2400,0,1,2.755245657,55.0,t,NaN,NaN,1,1,100.0,Friedrichshain-Kreuzberg,13.44342932,52.49624522,0,1,Real Bed,30,1,f,POINT (13.44342932250294 52.49624522096934)
27729562,2,1.0,0,80,27,100,10,1,3.906361854,67.46221974,t,NaN,NaN,1,6,100.0,Tempelhof - Schöneberg,13.35395528,52.48546912,0,1,Real Bed,4,0,f,POINT (13.35395528106307 52.48546912184597)
27736585,2,1.0,1,27,18,200,20,13,5.787248188,48.70096645,t,0.0,100.0,1,6,93.0,Pankow,13.40704932,52.55479415,0,1,Real Bed,3,1,f,POINT (13.40704932160891 52.55479414575491)
27737734,2,1.0,1,16,0,0,5,1,5.74211582,299.0,t,NaN,NaN,1,1,100.0,Charlottenburg-Wilm.,13.32822118,52.47979122,0,0,Real Bed,19,0,f,POINT (13.32822118009894 52.47979121508597)
27738132,4,1.0,1,25,45,350,25,1,5.210367157,64.23545573,t,NaN,NaN,1,4,100.0,Mitte,13.35725669,52.53993898,0,0,Real Bed,4,0,f,POINT (13.35725668977409 52.53993897729203)
27738346,2,1.0,1,45,50,0,10,1,3.739521877,100.0,t,3.0,29.0,1,0,NaN,Neukölln,13.44482867,52.48001769,0,0,Real Bed,1,0,f,POINT (13.44482866563794 52.48001769362028)
27740135,3,1.0,1,40,10,0,0,1,3.877616501,49.54043293,t,NaN,NaN,1,1,100.0,Tempelhof - Schöneberg,13.35770372,52.48238743,0,0,Real Bed,4,1,f,POINT (13.35770371514738 52.48238743174227)
27741271,2,1.0,1,80,0,0,12,1,8.604220478,62.30742604,t,NaN,NaN,0,0,NaN,Charlottenburg-Wilm.,13.27894348,52.51615387,3,0,Real Bed,2,0,f,POINT (13.27894347959847 52.51615386648687)
27741319,1,1.0,1,30,50,900,26,1,4.770736807,62.77837157,t,2.0,80.0,1,2,100.0,Pankow,13.4060274,52.54566707,0,0,Real Bed,5,1,f,POINT (13.40602740469431 52.54566706690863)
27741406,2,1.0,0,50,10,0,0,1,2.813256631,51.05010712,t,NaN,NaN,1,4,90.0,Friedrichshain-Kreuzberg,13.44509759,52.49839021,3,1,Real Bed,3,1,f,POINT (13.44509758573854 52.4983902068122)
27742744,2,1.0,1,59,15,0,0,1,3.145069162,24.0,t,0.0,90.0,1,6,100.0,Tempelhof - Schöneberg,13.36659668,52.48614119,0,0,Real Bed,3,1,f,POINT (13.36659667910311 52.48614118788328)
27744852,2,1.0,1,35,0,0,15,1,6.980836967,10.0,t,NaN,NaN,1,4,95.0,Pankow,13.45583251,52.55712344,0,1,Real Bed,7,0,f,POINT (13.45583250694144 52.55712343771779)
27745107,2,1.0,1,35,8,0,10,1,4.964813452,49.88386857,t,NaN,NaN,1,1,100.0,Tempelhof - Schöneberg,13.41821799,52.45895598,0,0,Real Bed,1,0,f,POINT (13.41821798939854 52.45895598129322)
27745921,2,1.0,1,35,0,0,0,1,4.061288332,44.41737882,t,0.0,100.0,1,16,99.0,Friedrichshain-Kreuzberg,13.46227607,52.51189075,0,0,Real Bed,1,0,f,POINT (13.46227606683012 52.51189074760178)
27746667,1,1.0,1,40,0,300,15,1,5.992953953,10.0,t,NaN,NaN,1,0,NaN,Mitte,13.35638238,52.54816018,0,0,Real Bed,106,1,f,POINT (13.3563823834222 52.54816017984721)
27746772,3,1.0,1,45,25,90,15,1,4.058766596,60.54487954,t,NaN,NaN,1,16,94.0,Friedrichshain-Kreuzberg,13.46154288,52.51339852,0,0,Real Bed,2,1,f,POINT (13.46154288469872 52.51339852099149)
27746914,2,1.0,1,25,0,0,12,1,2.969582911,47.44594958,t,0.0,90.0,1,7,93.0,Neukölln,13.42012843,52.47790303,1,0,Real Bed,2,0,f,POINT (13.42012843406888 52.47790303344375)
27746973,4,2.0,1,45,10,0,8,1,1.465523649,10.0,t,0.0,100.0,1,5,80.0,Friedrichshain-Kreuzberg,13.42325949,52.49656408,0,0,Real Bed,2,0,f,POINT (13.42325948924503 52.49656407940761)
27747295,4,1.0,2,50,50,0,0,1,9.268882411,20.0,t,NaN,NaN,1,2,100.0,Pankow,13.36375636,52.58242943,17,1,Real Bed,1,0,f,POINT (13.3637563560669 52.58242942710466)
27751257,2,1.0,1,20,0,0,0,1,5.76713632,20.0,t,NaN,NaN,1,2,100.0,Charlottenburg-Wilm.,13.32545615,52.52266181,0,0,Real Bed,6,1,f,POINT (13.32545614707211 52.52266181164463)
27752124,1,1.0,1,23,5,0,0,1,5.39608237,25.0,t,NaN,NaN,1,1,80.0,Mitte,13.33410031,52.52594728,0,0,Real Bed,1,1,f,POINT (13.33410031414419 52.52594727541872)
27752287,6,1.0,3,110,40,1000,15,2,2.968953808,92.49663758,t,NaN,NaN,1,3,93.0,Neukölln,13.42770867,52.48025134,0,0,Real Bed,3,1,f,POINT (13.42770866748812 52.48025133617375)
27752857,5,1.0,2,50,50,300,25,2,3.028167883,10.0,t,0.0,100.0,1,1,100.0,Tempelhof - Schöneberg,13.3633911,52.49157993,0,1,Real Bed,8,1,f,POINT (13.36339109993381 52.49157992892346)
27753831,3,1.0,0,70,0,0,0,1,3.550276645,57.72371574,t,2.0,90.0,1,7,94.0,Tempelhof - Schöneberg,13.35399039,52.49348691,0,0,Real Bed,1,0,f,POINT (13.35399039126262 52.49348691021517)
27753964,2,1.0,1,35,10,0,25,1,1.482912749,67.0,t,0.0,100.0,1,11,96.0,Friedrichshain-Kreuzberg,13.42605558,52.5022177,0,0,Real Bed,1,1,f,POINT (13.42605558000397 52.5022177017974)
27754722,2,1.0,1,80,12,0,15,2,3.983637817,60.0,t,0.0,100.0,0,22,100.0,Pankow,13.42014844,52.53725836,0,1,Real Bed,1,0,f,POINT (13.42014844357944 52.53725836407425)
27756669,4,1.0,1,110,40,300,15,2,6.306999766,150.0,t,0.0,100.0,1,7,97.0,Mitte,13.39112632,52.55894044,3,1,Real Bed,3,1,f,POINT (13.39112631623743 52.55894044428333)
27757189,3,1.0,2,65,30,0,5,2,3.446664436,62.33248335,t,NaN,NaN,1,2,100.0,Neukölln,13.44072954,52.48120967,0,1,Real Bed,3,1,f,POINT (13.44072954325211 52.48120966761721)
27758071,2,1.0,1,59,30,200,20,2,3.662692205,100.0,t,NaN,NaN,0,6,100.0,Tempelhof - Schöneberg,13.35084229,52.49718948,7,1,Real Bed,5,0,f,POINT (13.35084229419598 52.49718948372692)
27764272,2,1.0,1,20,50,0,10,2,6.565832773,49.85754345,t,NaN,NaN,1,1,100.0,Lichtenberg,13.5010805,52.50534699,0,0,Real Bed,1,1,f,POINT (13.50108050344683 52.50534699062524)
27766780,4,1.0,2,70,67,200,25,2,10.81989909,78.08947624,t,NaN,NaN,1,3,73.0,Pankow,13.43317831,52.59847092,0,1,Real Bed,2,1,f,POINT (13.43317831174938 52.59847091508593)
27767666,2,1.0,1,69,25,100,0,1,2.400976517,59.64275124,t,0.0,100.0,1,2,100.0,Friedrichshain-Kreuzberg,13.43918419,52.49933851,0,1,Real Bed,6,1,f,POINT (13.4391841867168 52.49933851144001)
